Year,City,Sport,Athlete,Country,Medal
[1900, PARIS, Golf, WHITTIER Pauline, USA, silver]
[1900, PARIS, Gymnastics, DEMANET Lucien, FRA, bronze]
[1900, PARIS, Gymnastics, SANDRAS Gustave, FRA, gold]
[1900, PARIS, Gymnastics, BAS Noël, FRA, silver]
[1900, PARIS, Polo, BOUSSOD Jean, ZZX, bronze]
[1900, PARIS, Polo, DUC DE BISACCIA Louis, ZZX, bronze]
[1900, PARIS, Polo, FAUQUET LEMAITRE A., ZZX, bronze]
[1900, PARIS, Polo, RAOUL-DUVAL Maurice, ZZX, bronze]
[1900, PARIS, Polo, DALY Dennis, ZZX, gold]
[1900, PARIS, Polo, KEENE Foxhall Parker, ZZX, gold]
[1900, PARIS, Polo, MACKEY Frank Jay, ZZX, gold]
[1900, PARIS, Polo, RAWLINSON Alfred, ZZX, gold]
[1900, PARIS, Polo, BUCKMASTER Walter Selby, ZZX, silver]
[1900, PARIS, Polo, COMTE DE MADRE José Pierre M.J., ZZX, silver]
[1900, PARIS, Polo, FREAKE Frederick Maitland, ZZX, silver]
[1900, PARIS, Polo, MCCREERY Walter Adolph, ZZX, silver]
[1900, PARIS, Rowing, BRANDT Francois Antoine, NED, bronze]
[1900, PARIS, Rowing, BROCKMANN Hermanus Gerardus, NED, bronze]
[1900, PARIS, Rowing, KLEIN Roelof, NED, bronze]
[1900, PARIS, Rowing, LEEGSTRA Ruud Gerbens, NED, bronze]
[1900, PARIS, Rowing, MIDDELBERG Walter, NED, bronze]
[1900, PARIS, Rowing, OFFERHAUS Hendrik Karel, NED, bronze]
[1900, PARIS, Rowing, THIJSSEN Walter, NED, bronze]
[1900, PARIS, Rowing, TROMP Henricus, NED, bronze]
[1900, PARIS, Rowing, VAN DIJK Johannes Wilhelmus Maria, NED, bronze]
[1900, PARIS, Rowing, ABELL Louis, USA, gold]
[1900, PARIS, Rowing, CARR William, USA, gold]
[1900, PARIS, Rowing, DEBAECKE Harry, USA, gold]
[1900, PARIS, Rowing, EXLEY John, USA, gold]
[1900, PARIS, Rowing, GEIGER John, USA, gold]
[1900, PARIS, Rowing, HEDLEY Edward, USA, gold]
[1900, PARIS, Rowing, JUVENAL James, USA, gold]
[1900, PARIS, Rowing, LOCKWOOD Roscoe, USA, gold]
[1900, PARIS, Rowing, MARSH Edward, USA, gold]
[1900, PARIS, Rowing, BRUGGEMAN Prospère, BEL, silver]
[1900, PARIS, Rowing, DE BISSCHOP Jules, BEL, silver]
[1900, PARIS, Rowing, DE COCK Oscar, BEL, silver]
[1900, PARIS, Rowing, DE SOMVILLE Oscar Charles, BEL, silver]
[1900, PARIS, Rowing, HEMELSOET Maurice, BEL, silver]
[1900, PARIS, Rowing, ODBERG Frank, BEL, silver]
[1900, PARIS, Rowing, VAN CROMBRUGGHE Marcel Lucien, BEL, silver]
[1900, PARIS, Rowing, VAN LANDEGHEM Alfred, BEL, silver]
[1900, PARIS, Rowing, VERDONCK Maurice, BEL, silver]
[1900, PARIS, Rowing, CARSTENS Wilhelm, GER, bronze]
[1900, PARIS, Rowing, FELLE Ernst, GER, bronze]
[1900, PARIS, Rowing, FICKEISEN Otto, GER, bronze]
[1900, PARIS, Rowing, KÖRNER Julius, GER, bronze]
[1900, PARIS, Rowing, KRÖWERATH Franz, GER, bronze]
[1900, PARIS, Rowing, LEHLE Carl, GER, bronze]
[1900, PARIS, Rowing, MÖLLER Adolf, GER, bronze]
[1900, PARIS, Rowing, MOTHS Gustav Adolf, GER, bronze]
[1900, PARIS, Rowing, RÜSTER Hugo, GER, bronze]
[1900, PARIS, Rowing, WILKER Hermann, GER, bronze]
[1900, PARIS, Rowing, BOUCKAERT Henri, FRA, gold]
[1900, PARIS, Rowing, CAU Jean, FRA, gold]
[1900, PARIS, Rowing, CHARLOT, FRA, gold]
[1900, PARIS, Rowing, DELCHAMBRE Emile, FRA, gold]
[1900, PARIS, Rowing, GOSSLER Carl Heinrich, GER, gold]
[1900, PARIS, Rowing, GOSSLER Gustav Ludwig, GER, gold]
[1900, PARIS, Rowing, GOSSLER Oscar, GER, gold]
[1900, PARIS, Rowing, HAZEBROUCK Henri, FRA, gold]
[1900, PARIS, Rowing, KATZENSTEIN Walther, GER, gold]
[1900, PARIS, Rowing, TIETGENS Waldemar, GER, gold]
[1900, PARIS, Rowing, BROCKMANN Hermanus Gerardus, NED, silver]
[1900, PARIS, Rowing, HIEBENDAAI Coenraad Christiaan, NED, silver]
[1900, PARIS, Rowing, LOTSY Gerhard Oswald, NED, silver]
[1900, PARIS, Rowing, LOTSY Paulus Jan, NED, silver]
[1900, PARIS, Rowing, LUMPP Georges, FRA, silver]
[1900, PARIS, Rowing, PERRIN Charles, FRA, silver]
[1900, PARIS, Rowing, SOUBEYRAN Daniel, FRA, silver]
[1900, PARIS, Rowing, TERWOGT Johannes Hester Lambertus, NED, silver]
[1900, PARIS, Rowing, WEGELIN Emile, FRA, silver]
[1900, PARIS, Rowing, DELTOUR Carlos, FRA, bronze]
[1900, PARIS, Rowing, PAOLI Raoul, FRA, bronze]
[1900, PARIS, Rowing, VEDRENNE Antoine Erneste, FRA, bronze]
[1900, PARIS, Rowing, BRANDT Francois Antoine, ZZX, gold]
[1900, PARIS, Rowing, BROCKMANN Hermanus Gerardus, ZZX, gold]
[1900, PARIS, Rowing, KLEIN Roelof, ZZX, gold]
[1900, PARIS, Rowing, MARTINET Louis, FRA, silver]
[1900, PARIS, Rowing, UNKNOWN COX / BARREUR INCONNU, FRA, silver]
[1900, PARIS, Rowing, WALEFF, FRA, silver]
[1900, PARIS, Rowing, ASHE Saint-George, GBR, bronze]
[1900, PARIS, Rowing, BARRELET Henri, FRA, gold]
[1900, PARIS, Rowing, GAUDIN André, FRA, silver]
[1900, PARIS, Rugby, AITOFF Vladimir, FRA, gold]
[1900, PARIS, Rugby, ALBERT A., FRA, gold]
[1900, PARIS, Rugby, BINOCHE Jean LÃ©on, FRA, gold]
[1900, PARIS, Rugby, COLLAS Jean, FRA, gold]
[1900, PARIS, Rugby, GAUTIER Jean Guy, FRA, gold]
[1900, PARIS, Rugby, GIROUX Auguste, FRA, gold]
[1900, PARIS, Rugby, GONDOUIN Charles, FRA, gold]
[1900, PARIS, Rugby, HENRIQUEZ DE ZUBIERRA Constantin, FRA, gold]
[1900, PARIS, Rugby, HERVE Jean, FRA, gold]
[1900, PARIS, Rugby, LARDANCHET Victor, FRA, gold]
[1900, PARIS, Rugby, LEFEBVRE Hubert, FRA, gold]
[1900, PARIS, Rugby, OLIVIER Joseph, FRA, gold]
[1900, PARIS, Rugby, PHARAMOND Alexandre, FRA, gold]
[1900, PARIS, Rugby, REICHEL Frantz, FRA, gold]
[1900, PARIS, Rugby, RISCHMANN André, FRA, gold]
[1900, PARIS, Rugby, ROOSEVELT Albert, FRA, gold]
[1900, PARIS, Rugby, SARRADE Emile, FRA, gold]
[1900, PARIS, Rugby, AMRHEIN Albert, GER, silver]
[1900, PARIS, Rugby, BAYLISS F.C., GBR, silver]
[1900, PARIS, Rugby, BETTING Hugo, GER, silver]
[1900, PARIS, Rugby, BIRTLES J.Henry, GBR, silver]
[1900, PARIS, Rugby, CAUTLON J., GBR, silver]
[1900, PARIS, Rugby, DARBY Artur John, GBR, silver]
[1900, PARIS, Rugby, DEYKIN C.P., GBR, silver]
[1900, PARIS, Rugby, HERRMANN Jacob, GER, silver]
[1900, PARIS, Rugby, HOFMEISTER Willy, GER, silver]
[1900, PARIS, Rugby, HOOD L., GBR, silver]
[1900, PARIS, Rugby, KREUZER Hermann, GER, silver]
[1900, PARIS, Rugby, LANDVOIGT Arnold, GER, silver]
[1900, PARIS, Rugby, LATSCHA Hans, GER, silver]
[1900, PARIS, Rugby, LOGAN M.L., GBR, silver]
[1900, PARIS, Rugby, LOVEITT H.A., GBR, silver]
[1900, PARIS, Rugby, LUDWIG Erich, GER, silver]
[1900, PARIS, Rugby, LUDWIG Richard, GER, silver]
[1900, PARIS, Rugby, MÜLLER Fritz, GER, silver]
[1900, PARIS, Rugby, NICOL N.S., GBR, silver]
[1900, PARIS, Rugby, POPPE Eduard, GER, silver]
[1900, PARIS, Rugby, REITZ Heinrich, GER, silver]
[1900, PARIS, Rugby, SCHMIERER August, GER, silver]
[1900, PARIS, Rugby, SMITH V., GBR, silver]
[1900, PARIS, Rugby, STOCKHAUSEN Adolf, GER, silver]
[1900, PARIS, Rugby, TALBOT M.W., GBR, silver]
[1900, PARIS, Rugby, WALLIS J.G., GBR, silver]
[1900, PARIS, Rugby, WENDEROTH Georg, GER, silver]
[1900, PARIS, Rugby, WHITTINDALE Claud, GBR, silver]
[1900, PARIS, Rugby, WHITTINDALE Raymond, GBR, silver]
[1900, PARIS, Rugby, WILSON Francis Henry, GBR, silver]
[1900, PARIS, Sailing, MICHELET E., FRA, bronze]
[1900, PARIS, Sailing, MICHELET F., FRA, bronze]
[1900, PARIS, Sailing, GRETTON John H., GBR, gold]
[1900, PARIS, Sailing, HOPE Linton, GBR, gold]
[1900, PARIS, Sailing, LORD CURRIE Lorne Campbell, GBR, gold]
[1900, PARIS, Sailing, BAUDRIER Jacques, FRA, silver]
[1900, PARIS, Sailing, LEBRET Jean, FRA, silver]
[1900, PARIS, Sailing, MARCOTTE, FRA, silver]
[1900, PARIS, Sailing, MARTIN William, FRA, silver]
[1900, PARIS, Sailing, VALTON, FRA, silver]
[1900, PARIS, Sailing, HORE Edward, GBR, bronze]
[1900, PARIS, Sailing, BILLARD Emile, FRA, gold]
[1900, PARIS, Sailing, PERQUER P., FRA, gold]
[1900, PARIS, Sailing, LE DUC DECAZES Jean, FRA, silver]
[1900, PARIS, Sailing, MACHENRY M., USA, bronze]
[1900, PARIS, Sailing, TAYLOR Howard, GBR, gold]
[1900, PARIS, Sailing, GUFFLET Maurice, FRA, silver]
[1900, PARIS, Sailing, MICHELET E., FRA, bronze]
[1900, PARIS, Sailing, MICHELET F., FRA, bronze]
[1900, PARIS, Sailing, GRETTON John H., GBR, gold]
[1900, PARIS, Sailing, HOPE Linton, GBR, gold]
[1900, PARIS, Sailing, LORD CURRIE Lorne Campbell, GBR, gold]
[1900, PARIS, Sailing, NAUE Georg, GER, silver]
[1900, PARIS, Sailing, PETERS Heinrich, GER, silver]
[1900, PARIS, Sailing, WEISE Ottokar, GER, silver]
[1900, PARIS, Sailing, WIESNER Martin, GER, silver]
[1900, PARIS, Shooting, BALME Eugène, FRA, bronze]
[1900, PARIS, Shooting, LARROUY Maurice, FRA, gold]
[1900, PARIS, Shooting, MOREAUX Léon, FRA, silver]
[1900, PARIS, Shooting, BOUWENS Antonius, NED, bronze]
[1900, PARIS, Shooting, SILLEM Henrik, NED, bronze]
[1900, PARIS, Shooting, SWEYS Anthony Ahasuerus, NED, bronze]
[1900, PARIS, Shooting, VAN DEN BERGH Solko Johannes, NED, bronze]
[1900, PARIS, Shooting, VAN HAAN Gerardus, NED, bronze]
[1900, PARIS, Shooting, LÜTHI Friedrich, SUI, gold]
[1900, PARIS, Shooting, PROBST Paul, SUI, gold]
[1900, PARIS, Shooting, RICHARDET Louis-Marc, SUI, gold]
[1900, PARIS, Shooting, RÖDERER Karl Konrad, SUI, gold]
[1900, PARIS, Shooting, STÄHELI Konrad, SUI, gold]
[1900, PARIS, Shooting, DUFFOY Louis, FRA, silver]
[1900, PARIS, Shooting, LECOQ Maurice, FRA, silver]
[1900, PARIS, Shooting, MOREAUX Léon, FRA, silver]
[1900, PARIS, Shooting, PAROCHE Achille, FRA, silver]
[1900, PARIS, Shooting, TRINITE, FRA, silver]
[1900, PARIS, Shooting, STÄHELI Konrad, SUI, bronze]
[1900, PARIS, Shooting, RÖDERER Karl Konrad, SUI, gold]
[1900, PARIS, Shooting, PAROCHE Achille, FRA, silver]
[1900, PARIS, Shooting, ÖSTMO Ole, NOR, bronze]
[1900, PARIS, Shooting, VAN ASBROECK Paul, BEL, bronze]
[1900, PARIS, Shooting, KELLENBERGER Emil, SUI, gold]
[1900, PARIS, Shooting, NIELSEN Anders Peter, DEN, silver]
[1900, PARIS, Shooting, STÄHELI Konrad, SUI, gold]
[1900, PARIS, Shooting, KELLENBERGER Emil, SUI, silver]
[1900, PARIS, Shooting, NIELSEN Anders Peter, DEN, silver]
[1900, PARIS, Shooting, ÖSTMO Ole, NOR, bronze]
[1900, PARIS, Shooting, PAROCHE Achille, FRA, gold]
[1900, PARIS, Shooting, NIELSEN Anders Peter, DEN, silver]
[1900, PARIS, Shooting, PAUMIER DU VERGIER Charles, BEL, bronze]
[1900, PARIS, Shooting, MADSEN Lars Jörgen, DEN, gold]
[1900, PARIS, Shooting, ÖSTMO Ole, NOR, silver]
[1900, PARIS, Shooting, CAVADINI Auguste, FRA, bronze]
[1900, PARIS, Shooting, LECOQ Maurice, FRA, bronze]
[1900, PARIS, Shooting, MOREAUX Léon, FRA, bronze]
[1900, PARIS, Shooting, PAROCHE Achille, FRA, bronze]
[1900, PARIS, Shooting, THOMAS René, FRA, bronze]
[1900, PARIS, Shooting, BÖCKLI Franz, SUI, gold]
[1900, PARIS, Shooting, GRÜTER Alfred, SUI, gold]
[1900, PARIS, Shooting, KELLENBERGER Emil, SUI, gold]
[1900, PARIS, Shooting, RICHARDET Louis-Marc, SUI, gold]
[1900, PARIS, Shooting, STÄHELI Konrad, SUI, gold]
[1900, PARIS, Shooting, FRYDENLUND Olaf Emil, NOR, silver]
[1900, PARIS, Shooting, HERMANDSEN Hellmer, NOR, silver]
[1900, PARIS, Shooting, ÖSTMO Ole, NOR, silver]
[1900, PARIS, Shooting, SAETHER Ole Andreas, NOR, silver]
[1900, PARIS, Shooting, SEEBERG Tom, NOR, silver]
[1900, PARIS, Shooting, DE CLARY Justinien, FRA, bronze]
[1900, PARIS, Shooting, DE BARBARIN Roger, FRA, gold]
[1900, PARIS, Shooting, GUYOT René, FRA, silver]
[1900, PARIS, Tennis, DE LA CHAPELLE Georges, FRA, bronze]
[1900, PARIS, Tennis, MAHONY Harold Sergerson, GBR, bronze]
[1900, PARIS, Tennis, NORRIS Arthur B.J., GBR, bronze]
[1900, PARIS, Tennis, PREVOST André, FRA, bronze]
[1900, PARIS, Tennis, DOHERTY Hugh Lawrence, GBR, gold]
[1900, PARIS, Tennis, DOHERTY Reginald Frank, GBR, gold]
[1900, PARIS, Tennis, DE GARMENDIA Basil Spalding, ZZX, silver]
[1900, PARIS, Tennis, DECUGIS Max, ZZX, silver]
[1900, PARIS, Tennis, DOHERTY Hugh Lawrence, ZZX, bronze]
[1900, PARIS, Tennis, WARDEN Archibald A., ZZX, bronze]
[1900, PARIS, Tennis, DOHERTY Reginald Frank, GBR, gold]
[1900, PARIS, Tennis, MAHONY Harold Sergerson, ZZX, silver]
[1900, PARIS, Tennis, JONES Marion, ZZX, bronze]
[1900, PARIS, Tennis, ROSENBAUM Hedwig, ZZX, bronze]
[1900, PARIS, Tennis, COOPER Charlotte, GBR, gold]
[1900, PARIS, Tennis, PREVOST Hélène, ZZX, silver]
[1900, PARIS, Tennis, DOHERTY Reginald Frank, GBR, bronze]
[1900, PARIS, Tennis, NORRIS Arthur B.J., GBR, bronze]
[1900, PARIS, Tennis, DOHERTY Hugh Lawrence, GBR, gold]
[1900, PARIS, Tennis, MAHONY Harold Sergerson, GBR, silver]
[1900, PARIS, Tennis, JONES Marion, USA, bronze]
[1900, PARIS, Tennis, ROSENBAUM Hedwig, BOH, bronze]
[1900, PARIS, Tennis, COOPER Charlotte, GBR, gold]
[1900, PARIS, Tennis, PREVOST Hélène, FRA, silver]
[1900, PARIS, Tug of War, AABYE Edgar, ZZX, gold]
[1900, PARIS, Tug of War, NILSSON August, ZZX, gold]
[1900, PARIS, Tug of War, SCHMIDT Eugen, ZZX, gold]
[1900, PARIS, Tug of War, SÖDERSTRÖM Gustaf, ZZX, gold]
[1900, PARIS, Tug of War, STAAF Karl Gustav, ZZX, gold]
[1900, PARIS, Tug of War, WINCKLER Charles, ZZX, gold]
[1900, PARIS, Tug of War, BASSET Pierre, FRA, silver]
[1900, PARIS, Tug of War, COLLAS Jean, FRA, silver]
[1900, PARIS, Tug of War, GONDOUIN Charles, FRA, silver]
[1900, PARIS, Tug of War, HENRIQUEZ DE ZUBIERRA Constantin, FRA, silver]
[1900, PARIS, Tug of War, ROFFO Joseph, FRA, silver]
[1900, PARIS, Tug of War, SARRADE Emile, FRA, silver]
[1904, ST LOUIS, Aquatics, BRAUNSCHWEIGER Alfred, GER, bronze]
[1904, ST LOUIS, Aquatics, KEHOE Frank, USA, bronze]
[1904, ST LOUIS, Aquatics, SHELDON George, USA, gold]
[1904, ST LOUIS, Aquatics, HOFFMANN Georg, GER, silver]
[1904, ST LOUIS, Aquatics, GOODWIN Leo Budd, USA, bronze]
[1904, ST LOUIS, Aquatics, DICKEY William Paul, USA, gold]
[1904, ST LOUIS, Aquatics, ADAMS Edgar H., USA, silver]
[1904, ST LOUIS, Aquatics, ZACHARIAS Georg, GER, bronze]
[1904, ST LOUIS, Aquatics, BRACK Walter, GER, gold]
[1904, ST LOUIS, Aquatics, HOFFMANN Georg, GER, silver]
[1904, ST LOUIS, Aquatics, LEARY J. Scott, USA, bronze]
[1904, ST LOUIS, Aquatics, HALMAY Zoltan, HUN, gold]
[1904, ST LOUIS, Aquatics, DANIELS Charles, USA, silver]
[1904, ST LOUIS, Aquatics, GAILEY Francis, USA, bronze]
[1904, ST LOUIS, Aquatics, RAUSCH Emil, GER, gold]
[1904, ST LOUIS, Aquatics, KISS Geza, HUN, silver]
[1904, ST LOUIS, Aquatics, RAUSCH Emil, GER, bronze]
[1904, ST LOUIS, Aquatics, DANIELS Charles, USA, gold]
[1904, ST LOUIS, Aquatics, GAILEY Francis, USA, silver]
[1904, ST LOUIS, Aquatics, HANDY Hehry Jamison, USA, bronze]
[1904, ST LOUIS, Aquatics, ZACHARIAS Georg, GER, gold]
[1904, ST LOUIS, Aquatics, BRACK Walter, GER, silver]
[1904, ST LOUIS, Aquatics, WAHLE Otto, AUT, bronze]
[1904, ST LOUIS, Aquatics, DANIELS Charles, USA, gold]
[1904, ST LOUIS, Aquatics, GAILEY Francis, USA, silver]
[1904, ST LOUIS, Aquatics, EVANS Gwynne, USA, bronze]
[1904, ST LOUIS, Aquatics, ORTHWEIN William Robert, USA, bronze]
[1904, ST LOUIS, Aquatics, REYBURN Amadee, USA, bronze]
[1904, ST LOUIS, Aquatics, SCHWARTZ Marquard, USA, bronze]
[1904, ST LOUIS, Aquatics, DANIELS Charles, USA, gold]
[1904, ST LOUIS, Aquatics, GOODWIN Leo Budd, USA, gold]
[1904, ST LOUIS, Aquatics, HANDLEY Louis De Breda, USA, gold]
[1904, ST LOUIS, Aquatics, RUDDY Joseph A., USA, gold]
[1904, ST LOUIS, Aquatics, GOETZ Hugo, USA, silver]
[1904, ST LOUIS, Aquatics, HAMMOND David, USA, silver]
[1904, ST LOUIS, Aquatics, THORNE Raymond, USA, silver]
[1904, ST LOUIS, Aquatics, TUTTLE William, USA, silver]
[1904, ST LOUIS, Aquatics, DANIELS Charles, USA, bronze]
[1904, ST LOUIS, Aquatics, HALMAY Zoltan, HUN, gold]
[1904, ST LOUIS, Aquatics, LEARY J. Scott, USA, silver]
[1904, ST LOUIS, Aquatics, KISS Geza, HUN, bronze]
[1904, ST LOUIS, Aquatics, RAUSCH Emil, GER, gold]
[1904, ST LOUIS, Aquatics, GAILEY Francis, USA, silver]
[1904, ST LOUIS, Archery, THOMPSON William Henry, USA, bronze]
[1904, ST LOUIS, Archery, BRYANT George Philipp, USA, gold]
[1904, ST LOUIS, Archery, WILLIAMS Robert, USA, silver]
[1904, ST LOUIS, Archery, POLLOCK Jessie, USA, bronze]
[1904, ST LOUIS, Archery, HOWELL Matilda Scott, USA, gold]
[1904, ST LOUIS, Archery, COOKE Emma C., USA, silver]
[1904, ST LOUIS, Archery, POLLOCK Jessie, USA, bronze]
[1904, ST LOUIS, Archery, HOWELL Matilda Scott, USA, gold]
[1904, ST LOUIS, Archery, COOKE Emma C., USA, silver]
[1904, ST LOUIS, Archery, THOMPSON William Henry, USA, bronze]
[1904, ST LOUIS, Archery, BRYANT George Philipp, USA, gold]
[1904, ST LOUIS, Archery, WILLIAMS Robert, USA, silver]
[1904, ST LOUIS, Archery, BRYANT George Philipp, USA, bronze]
[1904, ST LOUIS, Archery, BRYANT Wallace, USA, bronze]
[1904, ST LOUIS, Archery, DALLIN Cyrus Edwin, USA, bronze]
[1904, ST LOUIS, Archery, RICHARDSON Henry Barber, USA, bronze]
[1904, ST LOUIS, Archery, MAXSON Louis W., USA, gold]
[1904, ST LOUIS, Archery, SPENCER Galen Carter, USA, gold]
[1904, ST LOUIS, Archery, THOMPSON William Henry, USA, gold]
[1904, ST LOUIS, Archery, WILLIAMS Robert, USA, gold]
[1904, ST LOUIS, Archery, CLARK William A., USA, silver]
[1904, ST LOUIS, Archery, DUVALL Samuel Harding, USA, silver]
[1904, ST LOUIS, Archery, HUBBARD Charles R., USA, silver]
[1904, ST LOUIS, Archery, WOODRUFF Charles S., USA, silver]
[1904, ST LOUIS, Archery, HOWELL Matilda Scott, USA, gold]
[1904, ST LOUIS, Archery, POLLOCK Jessie, USA, gold]
[1904, ST LOUIS, Archery, TAYLOR Louise, USA, gold]
[1904, ST LOUIS, Archery, WOODRUFF Laura, USA, gold]
[1904, ST LOUIS, Archery, COOKE Emma C., USA, silver]
[1904, ST LOUIS, Archery, TAYLOR Mabel, USA, silver]
[1904, ST LOUIS, Athletics, HOGENSON William, USA, bronze]
[1904, ST LOUIS, Athletics, HAHN Archie, USA, gold]
[1904, ST LOUIS, Athletics, CARTMELL John Nathaniel, USA, silver]
[1904, ST LOUIS, Athletics, ASHBURNER Lesley, USA, bronze]
[1904, ST LOUIS, Athletics, SCHULE Frederick, USA, gold]
[1904, ST LOUIS, Athletics, SHIDELER Thaddeus, USA, silver]
[1904, ST LOUIS, Athletics, HEARN Lacey, USA, bronze]
[1904, ST LOUIS, Athletics, LIGHTBODY James, USA, gold]
[1904, ST LOUIS, Athletics, VERNER William Frank, USA, silver]
[1904, ST LOUIS, Athletics, HOGENSON William, USA, bronze]
[1904, ST LOUIS, Athletics, HAHN Archie, USA, gold]
[1904, ST LOUIS, Athletics, CARTMELL John Nathaniel, USA, silver]
[1904, ST LOUIS, Athletics, POAGE George, USA, bronze]
[1904, ST LOUIS, Athletics, HILLMAN Harry, USA, gold]
[1904, ST LOUIS, Athletics, CASTLEMAN Frank, USA, silver]
[1904, ST LOUIS, Athletics, NEWTON Arthur, USA, bronze]
[1904, ST LOUIS, Athletics, LIGHTBODY James, USA, gold]
[1904, ST LOUIS, Athletics, DALY John, GBR, silver]
[1904, ST LOUIS, Athletics, GROMAN Herman, USA, bronze]
[1904, ST LOUIS, Athletics, HILLMAN Harry, USA, gold]
[1904, ST LOUIS, Athletics, WALLER Frank, USA, silver]
[1904, ST LOUIS, Athletics, POAGE George, USA, bronze]
[1904, ST LOUIS, Athletics, HILLMAN Harry, USA, gold]
[1904, ST LOUIS, Athletics, WALLER Frank, USA, silver]
[1904, ST LOUIS, Athletics, MUNSON David Curtis, USA, gold]
[1904, ST LOUIS, Athletics, NEWTON Arthur, USA, gold]
[1904, ST LOUIS, Athletics, PILGRIM Paul Harry, USA, gold]
[1904, ST LOUIS, Athletics, UNDERWOOD George, USA, gold]
[1904, ST LOUIS, Athletics, VALENTINE Howard, USA, gold]
[1904, ST LOUIS, Athletics, CORAY Albert, ZZX, silver]
[1904, ST LOUIS, Athletics, HATCH Sidney, ZZX, silver]
[1904, ST LOUIS, Athletics, HEARN Lacey, ZZX, silver]
[1904, ST LOUIS, Athletics, LIGHTBODY James, ZZX, silver]
[1904, ST LOUIS, Athletics, VERNER William Frank, ZZX, silver]
[1904, ST LOUIS, Athletics, MITCHELL James, USA, bronze]
[1904, ST LOUIS, Athletics, DESMARTEAU Etienne, CAN, gold]
[1904, ST LOUIS, Athletics, FLANAGAN John Jesus, USA, silver]
[1904, ST LOUIS, Athletics, MOULTON Fay, USA, bronze]
[1904, ST LOUIS, Athletics, HAHN Archie, USA, gold]
[1904, ST LOUIS, Athletics, HOGENSON William, USA, silver]
[1904, ST LOUIS, Athletics, BREITKREUTZ Emil, USA, bronze]
[1904, ST LOUIS, Athletics, LIGHTBODY James, USA, gold]
[1904, ST LOUIS, Athletics, VALENTINE Howard, USA, silver]
[1904, ST LOUIS, Athletics, HARE Thomas Truxton, USA, bronze]
[1904, ST LOUIS, Athletics, KIELY Thomas Francis, GBR, gold]
[1904, ST LOUIS, Athletics, GUNN Adam, USA, silver]
[1904, ST LOUIS, Athletics, GEORGANDAS Nicolaos, GRE, bronze]
[1904, ST LOUIS, Athletics, SHERIDAN Martin, USA, gold]
[1904, ST LOUIS, Athletics, ROSE Ralph, USA, silver]
[1904, ST LOUIS, Athletics, ROSE Ralph, USA, bronze]
[1904, ST LOUIS, Athletics, FLANAGAN John Jesus, USA, gold]
[1904, ST LOUIS, Athletics, DEWITT John, USA, silver]
[1904, ST LOUIS, Athletics, WEINSTEIN Paul, GER, bronze]
[1904, ST LOUIS, Athletics, JONES Samuel, USA, gold]
[1904, ST LOUIS, Athletics, SERVISS Garrett, USA, silver]
[1904, ST LOUIS, Athletics, ROBERTSON Lawson N., USA, bronze]
[1904, ST LOUIS, Athletics, EWRY Ray, USA, gold]
[1904, ST LOUIS, Athletics, STADLER Joseph F., USA, silver]
[1904, ST LOUIS, Athletics, STANGLAND Robert, USA, bronze]
[1904, ST LOUIS, Athletics, PRINSTEIN Meyer, USA, gold]
[1904, ST LOUIS, Athletics, FRANK Daniel, USA, silver]
[1904, ST LOUIS, Athletics, BILLER John, USA, bronze]
[1904, ST LOUIS, Athletics, EWRY Ray, USA, gold]
[1904, ST LOUIS, Athletics, KING Charles, USA, silver]
[1904, ST LOUIS, Athletics, NEWTON Arthur, USA, bronze]
[1904, ST LOUIS, Athletics, HICKS Thomas, USA, gold]
[1904, ST LOUIS, Athletics, CORAY Albert, USA, silver]
[1904, ST LOUIS, Athletics, WILKINS Louis, USA, bronze]
[1904, ST LOUIS, Athletics, DVORAK Charles, USA, gold]
[1904, ST LOUIS, Athletics, SAMSE Leroy, USA, silver]
[1904, ST LOUIS, Athletics, FEUERBACH Lawrence E. Joseph, USA, bronze]
[1904, ST LOUIS, Athletics, ROSE Ralph, USA, gold]
[1904, ST LOUIS, Athletics, COE William Wesley, USA, silver]
[1904, ST LOUIS, Athletics, MERZ William, USA, bronze]
[1904, ST LOUIS, Athletics, EMMERICH Max, USA, gold]
[1904, ST LOUIS, Athletics, GRIEB John, USA, silver]
[1904, ST LOUIS, Athletics, STANGLAND Robert, USA, bronze]
[1904, ST LOUIS, Athletics, PRINSTEIN Meyer, USA, gold]
[1904, ST LOUIS, Athletics, ENGLEHARDT Frederick, USA, silver]
[1904, ST LOUIS, Athletics, STADLER Joseph F., USA, bronze]
[1904, ST LOUIS, Athletics, EWRY Ray, USA, gold]
[1904, ST LOUIS, Athletics, KING Charles, USA, silver]
[1904, ST LOUIS, Boxing, FINNEGAN George, USA, gold]
[1904, ST LOUIS, Boxing, BURKE Miles, USA, silver]
[1904, ST LOUIS, Boxing, MICHAELS William, USA, bronze]
[1904, ST LOUIS, Boxing, BERGER Samuel, USA, gold]
[1904, ST LOUIS, Boxing, MAYER Charles, USA, silver]
[1904, ST LOUIS, Boxing, KIRK Oliver L., USA, gold]
[1904, ST LOUIS, Boxing, FINNEGAN George, USA, silver]
[1904, ST LOUIS, Boxing, GILMORE Frederick, USA, bronze]
[1904, ST LOUIS, Boxing, KIRK Oliver L., USA, gold]
[1904, ST LOUIS, Boxing, HALLER Frank, USA, silver]
[1904, ST LOUIS, Boxing, VAN HORN Russell, USA, bronze]
